Date,Year,Month,WaterYear,DischargeVolume626_Q_level,DischargeVolume626_Q_flags,DischargeVolume626,DischargeVolume626_Min,DischargeVolume626_Max,DischargeVolume693_Q_level,DischargeVolume693_Q_flags,DischargeVolume693,DischargeVolume693_Min,DischargeVolume693_Max,DischargeVolume703_Q_level,DischargeVolume703_Q_flags,DischargeVolume703,DischargeVolume703_Min,DischargeVolume703_Max,DischargeVolume708_Q_level,DischargeVolume708_Q_flags,DischargeVolume708,DischargeVolume708_Min,DischargeVolume708_Max,DischargeVolume819_Q_level,DischargeVolume819_Q_flags,DischargeVolume819,DischargeVolume819_Min,DischargeVolume819_Max,DischargeVolume844_Q_level,DischargeVolume844_Q_flags,DischargeVolume844,DischargeVolume844_Min,DischargeVolume844_Max,DischargeVolume1015_Q_level,DischargeVolume1015_Q_flags,DischargeVolume1015,DischargeVolume1015_Min,DischargeVolume1015_Max
1/28/2017,2017,Jan,2016-2017,2,AV,70839,66180.06,75588.57,2,AV,303050.287,298460.9688,307640.5142,2,AV,623069.13,575387.97,671515.44,2,AV,135422.19,122136.54,148678.83,2,AV,108840.24,92837.94,124799.01,2,AV,260298.7256,252416.8382,268179.1114,2,AV,9642.54,3585.21,16100.49
1/29/2017,2017,Jan,2016-2017,2,AV,119315.37,115325.55,123401.91,2,AV:SVC:21/24 AV:5/24 SVC,980953.7294,964888.3578,997019.6099,2,AV,925650.93,874720.71,977283.75,2,AV,244900.86,230978.82,258809.07,2,AV,129665.64,114294.75,144792.21,2,AV,197254.548,189603.44,204905.9371,2,AV,63236.46,56689.32,69777.81
1/30/2017,2017,Jan,2016-2017,2,AV,21805.14,16840.92,26842.83,2,AV,194442.9036,191688.6124,197197.13,2,AV,136748.55,91565.25,182088.33,2,AV,130381.17,116473.59,144251.01,2,AV,23708.37,9845.61,38950.41,2,AV,29193.04826,27445.2205,30936.68103,2,AV,58759.65,52528.02,64975.77
1/31/2017,2017,Jan,2016-2017,2,AV,7956.84,3383.31,12566.43,2,AV,54082.3721,52663.05056,55505.57781,2,AV,43926.9,4546.29,89639.67,2,AV,70173.48,59194.41,81221.25,2,AV,5627.67,0,19859.28,2,AV,8882.432905,7913.889032,9842.336777,2,AV,29321.73,22125.3,36612.03
2/1/2017,2017,Feb,2016-2017,2,AV,3885.21,547.38,7236.09,2,AV,26857.77912,25933.44319,27783.10213,2,AV,25585.38,0,76858.83,2,AV,46871.82,35260.65,58540.56,2,AV,3003.39,0,19056,2,AV,5348.478386,4662.523872,6025.792902,2,AV,17657.97,9257.01,26198.04
2/2/2017,2017,Feb,2016-2017,2,AV,2466.15,0,5329.8,2,AV,14270.63942,13584.27222,14957.00661,2,AV,17716.26,0,70135.74,2,AV,31500.84,18611.79,44436.69,2,AV:SVC:18/24 AV:8/24 SVC,2539.53,0,17194.77,2,AV,3386.404577,2857.715749,3906.532486,2,AV,11082,4122.75,18062.52
2/3/2017,2017,Feb,2016-2017,2,AV,1840.41,0,4475.64,2,AV,9999.45,9431.46,10567.44,2,AV,13079.67,0,66173.79,2,AV,26324.61,14893.23,37872.81,2,AV:SVC:13/24 AV:12/24 SVC,2186.7,0,16463.97,2,AV,2662.543629,2214.466371,3106.914543,2,AV,7498.41,1396.53,13615.44
2/4/2017,2017,Feb,2016-2017,2,AV,1435.95,0,3926.64,2,AV,7803.440001,7312.392781,8294.512226,2,AV,9966.57,0,63507.78,2,AV,22579.44,11795.7,33381.99,2,AV,1549.56,0,14518.02,2,AV,2395.292735,1987.617259,2803.180898,2,AV,5146.8,448.14,10465.5
2/5/2017,2017,Feb,2016-2017,2,AV,1233.66,0,3680.4,2,AV,6588.612502,6147.443752,7032.602498,2,AV,8379.96,0,61354.59,2,AV,19445.94,6810.36,32007,2,AV,1355.01,0,13672.44,2,AV,2223.972967,1834.929719,2613.933242,2,AV,3585.12,177.39,8260.08
2/6/2017,2017,Feb,2016-2017,2,AV,1105.5,0,3595.65,2,AV,5861.977501,5456.741251,6274.027499,2,AV,6336.21,0,57546.33,2,AV,16059.21,4423.38,27638.04,2,AV:SVC:1/24 AV,1175.13,0,12996.81,2,AV,1969.524316,1607.883238,2333.061086,2,AV,2403.72,8.16,6638.58
2/7/2017,2017,Feb,2016-2017,2,AV,1013.22,0,3637.08,2,AV,5259.780375,4879.86525,5647.40025,2,AV:irregular drops in stage likely due to freeze/thaw processes,5820,0,56587.8,2,AV,12903.69,2344.83,23453.58,2,AV:SVC:11/24 AV:14/24 SVC,1002.21,0,12897.87,2,AV,1797.608109,1454.481084,2143.292039,2,AV:EV:2/24 EV,1615.86,0,5838.69
2/8/2017,2017,Feb,2016-2017,2,AV,943.92,0,3675.78,2,AV,4835.685375,4469.73525,5207.87025,2,AV,5247,0,55511.58,2,AV,10423.65,495.93,23545.38,2,AV,856.47,0,12866.58,2,AV,1712.54594,1378.579454,2049.396486,2,AV,1116.51,0,5713.11
2/9/2017,2017,Feb,2016-2017,2,AV,903.99,0,3700.86,2,AV:EV:2/24 EV,4654.5795,4294.593,5020.173,2,AV,5119.2,0,55270.62,2,AV,9359.97,0,23398.8,2,AV,867.03,0,12868.35,2,AV:EV:2/24 EV,1713.389191,1379.331894,2050.327297,2,AV,816.69,0,5681.76
2/10/2017,2017,Feb,2016-2017,2,AV,920.16,0,3688.32,2,AV,4742.8605,4379.967,5111.667,2,AV,5454.45,0,55899,2,AV,9032.49,0,21716.91,2,AV,997.83,0,12878.7,2,AV,1792.127027,1449.590275,2137.241763,2,AV:EV:2/24 EV,805.14,0,5680.47
2/11/2017,2017,Feb,2016-2017,2,AV,7419.18,4163.16,11327.43,2,AV,5531.785875,5138.522528,5931.254473,2,AV,31479.09,13720.8,79482.27,2,AV,15285.78,5109.36,27879.48,2,AV,2658.87,0,15934.23,2,AV,2986.80636,2522.833572,3448.72652,2,AV,1143.24,0,5715.9
2/12/2017,2017,Feb,2016-2017,2,AV,45519.42,41367.57,49698.06,2,AV,207208.3407,203903.6061,210514.481,2,AV,261038.16,215792.43,306446.58,2,AV,57355.38,45515.85,69271.59,2,AV,32525.13,19066.74,47121.57,2,AV,70615.5208,67115.30908,74111.65721,2,AV,2345.46,46.47,6688.41
2/13/2017,2017,Feb,2016-2017,2,AV,17723.04,12431.46,23098.17,2,AV,230642.6038,227490.4224,233795.149,2,AV,190501.47,140299.74,241097.61,2,AV,33987.57,21120.54,46900.05,2,AV,17814.54,3542.16,33584.04,2,AV,27161.46314,25640.02839,28679.91607,2,AV:EV:2/24 EV,4433.07,324.48,9457.23
2/14/2017,2017,Feb,2016-2017,2,AV,16440.03,11790.57,21130.41,2,AV,93155.72757,91508.19533,94802.38436,2,AV,203011.02,158886.87,247129.89,2,AV,41574.06,28970.4,54234.69,2,AV,40163.52,29746.8,54251.34,2,AV,73078.51093,69662.29321,76489.60595,2,AV,5596.2,759.54,11027.19
2/15/2017,2017,Feb,2016-2017,2,AV,66606.42,62906.7,70301.13,2,AV,337758.0185,332958.4049,342558.4456,2,AV,470655.3,424279.74,516870.99,2,AV,110144.76,96755.85,123534.39,2,AV,106126.59,90962.01,121097.16,2,AV,179132.1164,172361.5106,185901.6559,2,AV,26487.6,19031.25,34046.19
2/16/2017,2017,Feb,2016-2017,2,AV,76578.66,72680.31,80471.58,2,AV,454936.4033,448752.7502,461121.013,2,AV,617012.97,571267.47,662834.73,2,AV,180564.63,166660.02,194398.68,2,AV,123629.19,108666.09,138388.44,2,AV,226115.433,217799.0861,234431.4829,2,AV,79811.79,73378.68,86407.92
2/17/2017,2017,Feb,2016-2017,2,AV,18792.21,13458.63,24224.46,2,AV,173364.3038,170890.7864,175837.5247,2,AV:EV:2/24 EV,139308.39,95278.14,183562.35,2,AV:EV:2/24 EV,104161.05,90367.32,117967.62,2,AV,20303.19,5961.66,35931.48,2,AV,23613.13639,22123.11214,25099.5725,2,AV,63781.53,57470.37,70080.51
2/18/2017,2017,Feb,2016-2017,2,AV,9514.05,4477.62,14602.08,2,AV,60788.77007,59257.64589,62323.41065,2,AV:EV:2/24 EV,56845.53,14936.49,99706.56,2,AV,67641.42,56961.87,78392.37,2,AV,6581.31,0,20677.11,2,AV,9366.767417,8359.494196,10365.40065,2,AV:EV:2/24 EV,31133.52,24194.16,38154.51
2/19/2017,2017,Feb,2016-2017,2,AV,4654.86,1063.23,8251.92,2,AV,36549.16938,35425.59504,37676.07159,2,AV,32501.37,124.44,82398.27,2,AV,46422.54,34713.15,58188.93,2,AV,3450.84,0,18777.96,2,AV,6277.653866,5517.39871,7029.269024,2,AV,18894.15,10397.34,27540.69
2/20/2017,2017,Feb,2016-2017,2,AV,5156.25,1426.56,8902.89,2,AV,22169.62492,21338.10212,23001.28577,2,AV:EV:2/24 EV,25271.76,0,76590.99,2,AV:EV:2/24 EV,33194.01,20338.47,46094.01,2,AV,3388.92,0,19074.81,2,AV,5182.246451,4509.584511,5846.268374,2,AV:EV:2/24 EV,12679.44,5313.54,20096.49
2/21/2017,2017,Feb,2016-2017,2,AV,9435,4422.15,14497.83,2,AV,16335.56859,15607.98,17063.1572,2,AV,25426.71,0,76722.75,2,AV,28849.17,15752.25,41987.13,2,AV,6092.67,0,20443.5,2,AV,7246.322905,6408.609032,8075.396777,2,AV,9951,3279.48,16623.57
2/22/2017,2017,Feb,2016-2017,2,AV,7691.85,3197.1,12219.9,2,AV,16346.56117,15618.78,17074.34232,2,AV,26817.54,0,77911.95,2,AV,27159.84,15187.89,39218.43,2,AV,6658.29,0,20685.45,2,AV,9424.571611,8412.676138,10427.8271,2,AV,8271.39,1965.12,14569.68
2/23/2017,2017,Feb,2016-2017,2,AV,3936.84,573.81,7307.4,2,AV,15500.13419,14787.18,16213.08836,2,AV,18854.76,0,71107.5,2,AV,24430.95,13625.25,35335.23,2,AV,3678.57,0,18808.83,2,AV,6181.433226,5428.872252,6925.354198,2,AV,6481.14,749.19,12327.33
2/24/2017,2017,Feb,2016-2017,2,AV,2577.42,3.81,5481.24,2,AV,12152.69686,11510.65667,12794.73705,2,AV,14288.43,0,67208.19,2,AV,21355.77,9733.26,32937.42,2,AV,2852.82,0,19018.65,2,AV,4227.938718,3631.587086,4815.650315,2,AV,5063.64,433.86,10348.14
2/25/2017,2017,Feb,2016-2017,2,AV,2109.21,0,4839.96,2,AV,10179.395,9605.10556,10753.68445,2,AV,11307.24,0,64660.86,2,AV,18827.82,6283.17,31298.34,2,AV,2388.69,0,16994.49,2,AV,3115.418883,2608.858851,3613.516192,2,AV,4014.12,251.43,8864.76
2/26/2017,2017,Feb,2016-2017,2,AV,2765.43,0,5737.56,2,AV:EV:2/24 EV,8793.125001,8267.365562,9318.88444,2,AV:EV:2/24 EV,10319.64,0,63815.82,2,AV,16708.65,4858.71,28496.58,2,AV,2358.54,0,16844.58,2,AV:EV:2/24 EV,2949.053673,2458.516648,3431.708857,2,AV:EV:2/24 EV,3518.76,165.66,8166.93
2/27/2017,2017,Feb,2016-2017,2,AV,2232.45,0,5012.01,2,AV,7429.842502,6952.008748,7907.752504,2,AV,8790.42,0,62102.25,2,AV,14116.62,3191.55,25007.73,2,AV,2318.16,0,16644.33,2,AV,2971.981246,2482.292302,3454.361057,2,AV,2708.49,31.26,7031.25
2/28/2017,2017,Feb,2016-2017,2,AV,4112.4,1296.42,7476.87,2,AV,7519.074999,7040.223611,7998.80389,2,AV,13191.81,562.35,64869.48,2,AV,14976.93,4320.57,25651.05,2,AV,3677.61,0,17480.34,2,AV,4228.090644,3649.986454,4801.454834,2,AV,3146.79,136.14,7686.6
3/1/2017,2017,Mar,2016-2017,2,AV,16587.27,11132.7,22115.07,2,AV,15961.28853,15249.60683,16673.12553,2,AV,41591.31,6233.19,88772.4,2,AV,23809.71,12693.39,34973.31,2,AV,8775.15,146.55,23162.85,2,AV,14860.67986,13653.02197,16061.13493,2,AV,5654.1,536.1,11182.05
3/2/2017,2017,Mar,2016-2017,2,AV,91376.61,87290.46,95460.81,2,AV,312360.2671,307901.3768,316819.3712,2,AV,391483.89,344515.5,438375.15,2,AV,107142.21,93597.39,120666.81,2,AV,65146.89,51136.35,79213.65,2,AV,161636.7156,155139.6462,168132.3426,2,AV,9619.83,2996.16,16284.24
3/3/2017,2017,Mar,2016-2017,2,AV,29452.47,25013.85,33962.58,2,AV,280762.1063,276912.8573,284612.5587,2,AV,140745.36,95819.1,185826.39,2,AV,88556.28,75484.95,101673.18,2,AV,27999.12,13289.55,43379.01,2,AV,37254.519,35285.78857,39219.5124,2,AV,19698.18,10895.43,28671.87
3/4/2017,2017,Mar,2016-2017,2,AV,17468.64,11975.7,23063.88,2,AV,73079.80884,71515.83766,74645.3762,2,AV,51107.01,8776.86,94273.98,2,AV,74089.14,61931.67,86313.78,2,AV,13377.75,352.77,28957.62,2,AV,16634.69318,15251.55432,18016.72364,2,AV,18866.55,10090.68,27810.9
3/5/2017,2017,Mar,2016-2017,2,AV,12182.01,6620.13,17817.06,2,AV,40705.80531,39495.40248,41920.6492,2,AV,26831.04,517.53,76949.94,2,AV,58615.53,48535.56,68764.29,2,AV,10096.62,17.25,24598.35,2,AV,12727.17603,11501.95777,13946.08634,2,AV,14801.1,6883.14,22816.71
3/6/2017,2017,Mar,2016-2017,2,AV,10287.9,5021.58,15614.04,2,AV,28024.69408,27079.02796,28971.41789,2,AV:large drop and rise in stage likely due to freeze/thaw processes,36845.4,1386.12,84146.79,2,AV,43276.98,30987.27,55621.38,2,AV,5845.56,0,19887.69,2,AV,9242.183227,8244.872258,10230.85419,2,AV,11744.73,4621.53,18897.36
3/7/2017,2017,Mar,2016-2017,2,AV,10971.54,5501.19,16508.01,2,AV,22510.63815,21674.88,23346.39628,2,AV:large drop and rise in stage likely due to freeze/thaw processes,43858.32,3983.94,87920.73,2,AV,34970.19,22119.45,47868.87,2,AV,5297.25,0,19511.22,2,AV,9013.120649,8034.126441,9983.474841,2,AV,9819.9,3184.17,16455.9
3/8/2017,2017,Mar,2016-2017,2,AV,11927.67,6219.51,17710.32,2,AV,22784.44655,21943.36726,23625.56752,2,AV,37653.51,4394.52,85671.48,2,AV,31813.05,19004.73,44664.24,2,AV:SVC:16/24 AV:9/24 SVC,8838.87,92.82,23326.95,2,AV,9793.656773,8752.247746,10826.42581,2,AV,9765.51,3134.64,16394.46
3/9/2017,2017,Mar,2016-2017,2,AV,8038.11,3440.28,12672.78,2,AV,19110.27349,18334.08,19886.46698,2,AV,20551.62,0,72557.13,2,AV,27468.45,15147.09,39862.47,2,AV,4221.12,0,18820.2,2,AV,7820.415485,6936.79484,8695.396133,2,AV,8314.23,1998.06,14620.95
3/10/2017,2017,Mar,2016-2017,2,AV,5015.49,1316.7,8721.03,2,AV,13315.1336,12644.36778,13985.89942,2,AV,16177.47,0,68822.52,2,AV,25716.18,14599.05,36966.81,2,AV,3272.16,0,18791.46,2,AV,6394.339345,5624.753563,7155.285168,2,AV,6314.16,685.41,12101.76
3/11/2017,2017,Mar,2016-2017,2,AV,31746.9,27645.12,35872.41,2,AV,20267.92859,19467.32525,21069.25658,2,AV,101112.78,73262.55,151602.18,2,AV,58233.84,46544.1,69997.44,2,AV,29226.21,21330,44160.21,2,AV,44496.53514,42221.81707,46765.43237,2,AV,7555.32,1752.81,13608
3/12/2017,2017,Mar,2016-2017,2,AV,169055.04,164587.38,173553.48,2,AV,654202.792,643789.7424,664616.4382,2,AV,1004055.69,954559.17,1053921.15,2,AV,260121.75,246941.37,273446.88,2,AV,230724.99,210953.46,249890.55,2,AV:SVC:1/24 SVC,428083.9568,414120.573,442047.9785,2,AV,56021.22,49245.48,62900.79
3/13/2017,2017,Mar,2016-2017,2,AV,39978.72,35996.67,43998.75,2,AV,552396.6127,544565.0943,560229.0779,2,AV,590604.87,545168.04,635544.6,2,AV,200926.47,187308.6,214480.26,2,AV,95799.39,81631.53,109819.83,2,AV,145052.3588,138755.8979,151349.3914,2,AV,92316.66,85500.9,99317.91
3/14/2017,2017,Mar,2016-2017,2,AV,35853.27,31553.61,40208.25,2,AV,417100.1493,411480.2014,422718.7834,2,AV,578241.12,533366.7,623052.24,2,AV,142959.81,128548.26,157310.28,2,AV,86153.16,71990.49,100172.31,2,AV,156724.545,150486.2777,162962.3847,2,AV,72052.11,64988.07,78971.04
3/15/2017,2017,Mar,2016-2017,2,AV,28804.89,24535.29,33133.71,2,AV,263495.4682,259833.6199,267158.6145,2,AV,233037.78,181575.9,285013.44,2,AV,116105.82,101716.5,130483.59,2,AV,45722.58,31414.62,60004.26,2,AV,75288.60353,71535.16765,79036.85603,2,AV,54811.77,48936.69,60737.04
3/16/2017,2017,Mar,2016-2017,2,AV,30746.58,26667.87,34880.58,2,AV,155176.1565,152919.6315,157435.393,2,AV,162906.39,112763.22,213285.51,2,AV,108930.93,94885.38,122979.69,2,AV,40247.04,25689.6,54784.32,2,AV,58176.491,55231.18921,61114.46859,2,AV,40791.48,35052.51,46556.61
3/17/2017,2017,Mar,2016-2017,2,AV,109075.26,104909.19,113264.91,2,AV,401455.1529,396198.7429,406711.7367,2,AV,477784.68,430713.12,524648.91,2,AV,234059.1,221092.98,247115.07,2,AV,81078.03,67331.94,94728.39,2,AV,159330.0864,152798.2176,165861.7764,2,AV,54108.57,47666.97,60543
3/18/2017,2017,Mar,2016-2017,2,AV,46858.62,43247.88,50482.77,2,AV,259589.4543,255953.8477,263226.6125,2,AV,160954.38,113734.35,208303.32,2,AV,188494.14,174916.56,201969.6,2,AV,37130.13,22480.8,51836.88,2,AV,50583.00248,48085.87744,53074.00734,2,AV,64232.73,57064.62,71416.02
3/19/2017,2017,Mar,2016-2017,2,AV,22969.35,18048.9,27965.76,2,AV,87448.7867,85824.91703,89071.88393,2,AV,102931.65,63380.31,142577.49,2,AV,130178.73,115752.09,144562.08,2,AV,39257.88,24660.21,53836.83,2,AV,43978.94634,41863.61976,46088.70972,2,AV,45689.64,40161.63,51268.44
3/20/2017,2017,Mar,2016-2017,2,AV,9854.85,4722.09,15042.42,2,AV,62693.56476,61122.37215,64267.32185,2,AV,64800.75,23059.5,106493.22,2,AV,82123.65,69470.16,94831.2,2,AV,21795.03,6890.46,37547.28,2,AV,24280.36367,22830.73267,25728.19078,2,AV,29990.25,22927.71,37140.36
3/21/2017,2017,Mar,2016-2017,2,AV,7748.73,3354.69,12174.06,2,AV,45442.36779,44133.0223,46757.42283,2,AV,77582.28,36517.32,123379.77,2,AV,71312.55,63611.01,78806.55,2,AV,33732.06,19557.63,48950.88,2,AV,40332.70796,38003.50093,42658.79675,2,AV,21953.43,13525.95,30535.53
3/22/2017,2017,Mar,2016-2017,2,AV,50179.5,45954.27,54467.1,2,AV,240406.5722,237030.5673,243781.5525,2,AV,455872.08,410155.53,501470.16,2,AV,128436.57,118878.69,137922.9,2,AV,96052.65,81876.24,110086.02,2,AV,152208.7222,145721.8705,158694.8874,2,AV,32617.38,25772.7,39546.42
3/23/2017,2017,Mar,2016-2017,2,AV,38451.42,34364.91,42568.44,2,AV,202346.4267,199551.6928,205141.71,2,AV,184000.11,136061.34,232127.79,2,AV,111990.36,102749.76,120987.42,2,AV,44492.79,30139.17,58817.52,2,AV,53654.49325,51082.75289,56221.35001,2,AV,46859.25,41464.77,52315.5
3/24/2017,2017,Mar,2016-2017,2,AV,13983.66,8401.44,19648.53,2,AV,95594.96496,93966.99045,97220.78172,2,AV,210071.52,163597.08,256482.12,2,AV,85327.98,77123.34,93267.57,2,AV,32048.01,17242.2,47097.75,2,AV,45262.30155,43054.02509,47466.07687,2,AV,32394.9,25699.71,39160.47
3/25/2017,2017,Mar,2016-2017,2,AV,32074.92,28114.2,36082.38,2,AV,302608.7313,298416.0878,306801.6721,2,AV,347386.35,298859.67,395985.45,2,AV,107434.47,98375.43,116244.51,2,AV,48422.04,34089.87,62713.23,2,AV,68070.13096,64804.92121,71330.81413,2,AV:EV:1/24 EV,32477.91,25804.83,39219.24
3/26/2017,2017,Mar,2016-2017,2,AV,17278.23,11836.05,22809.78,2,AV,106951.9309,105178.172,108725.4684,2,AV,120133.89,77253.39,163128.87,2,AV,79829.46,71767.23,87583.32,2,AV,27675.33,12829.89,42984.78,2,AV,29569.7934,27870.60153,31266.14204,2,AV,33451.29,26906.16,40056.78
3/27/2017,2017,Mar,2016-2017,2,AV,18275.61,13461.99,23136.42,2,AV,99414.21013,97664.25137,101164.0034,2,AV,283131.63,237621.03,328495.11,2,AV,84892.65,76783.17,92848.2,2,AV,29298.81,14784.72,44607.9,2,AV,39899.09988,37771.43044,42023.93373,2,AV,28662.27,21447.54,35971.44
3/28/2017,2017,Mar,2016-2017,2,AV,66463.62,62629.68,70292.4,2,AV,554570.0019,546804.0624,562337.3939,2,AV,666148.05,620401.98,711452.34,2,AV,174547.14,164145.33,185284.08,2,AV,66863.49,52970.07,80683.95,2,AV,117969.9608,112914.4259,123022.6232,2,AV,29706.93,22690.5,36808.41
3/29/2017,2017,Mar,2016-2017,2,AV,23995.35,19271.61,28806.96,2,AV:EV:2/24 EV,198192.9082,195439.2634,200947.2748,2,AV,226278.24,174567.57,278531.13,2,AV,124008.09,114136.71,133708.38,2,AV,40917.36,26422.11,55392.78,2,AV,57256.62662,54483.19575,60025.91949,2,AV:EV:2/24 EV,28077.93,20765.67,35490.06
3/30/2017,2017,Mar,2016-2017,2,AV,16696.77,11237.22,22253.1,2,AV,136413.1518,134387.838,138441.7511,2,AV,176110.89,126152.28,226379.97,2,AV,94019.91,85360.62,102375.84,2,AV,33971.28,19378.95,48994.56,2,AV:EV:2/24 EV,51356.999,48732.76951,53977.42139,2,AV,26424.93,18811.11,34152.87
3/31/2017,2017,Mar,2016-2017,2,AV,9298.8,4325.25,14321.16,2,AV,82296.73973,80688.01059,83904.4111,2,AV,127265.4,83596.56,170974.62,2,AV,62227.08,54905.04,69373.2,2,AV,10622.79,0,25291.5,2,AV,13823.76064,12485.35645,15158.35484,2,AV,19811.07,11185.98,28597.14
4/1/2017,2017,Apr,2016-2017,2,AV,6504.69,2363.37,10668.66,2,AV,70130.38313,68508.55995,71752.20632,2,AV,151082.43,103496.04,198781.41,2,AV,45779.61,37948.47,53606.79,2,AV,7440.72,0,21550.56,2,AV,10490.89742,9393.734191,11579.42064,2,AV,14457.57,6628.89,22376.07
4/2/2017,2017,Apr,2016-2017,2,AV,6507.33,2364.93,10672.02,2,AV,66749.3729,65138.00807,68360.73774,2,AV,93189,51911.82,134477.19,2,AV,35646.93,26370.96,44946.48,2,AV,20076.18,5270.31,35867.22,2,AV,30335.90806,28785.48096,31880.89162,2,AV,14084.58,6354,21898.53
4/3/2017,2017,Apr,2016-2017,2,AV,4164.6,728.97,7606.68,2,AV,49959.69551,48557.90532,51367.71405,2,AV,46905.27,6013.71,91545.33,2,AV,27595.23,17903.97,37206.45,2,AV,7303.74,0,21580.32,2,AV,11468.89299,10325.94741,12604.83789,2,AV,11691.75,4582.59,18831.18
4/4/2017,2017,Apr,2016-2017,2,AV,2927.76,103.38,5953.02,2,AV,33820.04495,32753.47965,34889.20725,2,AV,46146.18,8747.43,93512.61,2,AV,25573.89,17152.47,33823.53,2,AV,8294.04,3288.3,23176.83,2,AV,13081.93847,11983.74146,14172.1389,2,AV,8714.4,2313.63,15108.36
4/5/2017,2017,Apr,2016-2017,2,AV,25669.8,21205.26,30200.43,2,AV,152896.2115,150615.1571,155180.4808,2,AV,276646.23,226496.25,327184.89,2,AV,71123.28,63300.66,78758.19,2,AV,55079.61,40708.8,69414.75,2,AV,89816.65462,85957.14159,93672.12079,2,AV,14399.01,6584.25,22301.49
4/6/2017,2017,Apr,2016-2017,2,AV,17287.62,11811.42,22862.46,2,AV,127982.3405,126063.6097,129900.6962,2,AV,144931.92,98439.03,191655.09,2,AV,48162.99,40350.09,55940.1,2,AV,26440.59,11988.12,41858.97,2,AV,32222.23634,30364.97942,34075.88148,2,AV,16662.42,8259.57,25202.34
4/7/2017,2017,Apr,2016-2017,2,AV,11813.43,6428.82,17267.76,2,AV,91990.19952,90410.6555,93566.14499,2,AV,95678.34,52300.35,139020.24,2,AV,38841.93,29886.57,47807.64,2,AV,17018.52,3962.88,32250.33,2,AV,20014.3094,18625.92891,21398.33606,2,AV,17376.63,8787.96,26117.31
4/8/2017,2017,Apr,2016-2017,2,AV,37370.43,33045.27,41706.36,2,AV,197331.4615,194407.0858,200254.3236,2,AV,396072.81,350212.38,441772.32,2,AV,94178.1,84778.86,103452.57,2,AV,74831.16,61204.17,88758.9,2,AV,115488.3095,110449.6664,120525.3622,2,AV,26811.99,19419.78,34302.9
4/9/2017,2017,Apr,2016-2017,2,AV,18123.33,13013.25,23305.17,2,AV,199671.2728,196917.8622,202425.0126,2,AV,161830.44,116299.68,207591.3,2,AV,63981.3,56389.38,71402.73,2,AV,27735.42,13858.89,42765.96,2,AV,36524.13125,34483.90994,38560.22023,2,AV,33918.54,27393.93,40504.05
4/10/2017,2017,Apr,2016-2017,2,AV,7685.19,3191.43,12210.75,2,AV,62561.95728,61055.89726,64071.02643,2,AV,60417.36,16223.52,104368.62,2,AV,42250.11,34228.11,50290.59,2,AV,13278.63,2526.84,28063.05,2,AV,15892.61963,14658.91758,17119.90203,2,AV,23205.18,15005.07,31548.78
4/11/2017,2017,Apr,2016-2017,2,AV,5850.42,1903.11,9812.97,2,AV,37786.34602,36636.92814,38939.4231,2,AV,45458.37,5126.61,90641.16,2,AV,31594.95,21708.09,41480.67,2,AV,9097.14,101.73,23706.45,2,AV,11995.84041,10830.19786,13154.88854,2,AV,16964.31,8516.49,25552.41
4/12/2017,2017,Apr,2016-2017,2,AV,3063.18,126.45,6139.29,2,AV,25147.22501,24258.68283,26036.29125,2,AV,33749.85,197.7,83265.06,2,AV,26230.92,17126.67,35190.24,2,AV,3459.39,0,18930.69,2,AV,6652.842583,5862.585806,7434.459353,2,AV,11710.71,4595.16,18857.94
4/13/2017,2017,Apr,2016-2017,2,AV,2338.44,1.68,5158.92,2,AV,16614.96279,15882.48,17347.44558,2,AV,43859.31,4286.25,88235.82,2,AV,23789.73,16060.59,31313.94,2,AV,3355.02,0,19224.78,2,AV,5494.24547,4796.634836,6183.216131,2,AV,8530.41,2169.39,14884.77
4/14/2017,2017,Apr,2016-2017,2,AV,6615.57,2441.4,10812.93,2,AV,15529.44767,14815.98,16242.91533,2,AV,62788.68,18813.06,106545.15,2,AV,23254.02,15477.87,30824.25,2,AV,5171.94,0,19429.44,2,AV,7680.392904,6807.969032,8544.176777,2,AV,6680.46,834.48,12593.22
4/15/2017,2017,Apr,2016-2017,2,AV,3779.46,482.04,7098.66,2,AV,20920.3814,20112.48,21728.28279,2,AV,68340.57,25544.31,110992.59,2,AV,20220.81,11754.27,28516.38,2,AV,3527.94,0,18752.43,2,AV,5499.271938,4801.259357,6188.644512,2,AV,5474.52,504.51,10928.34
4/16/2017,2017,Apr,2016-2017,2,AV,2351.28,0,5171.52,2,AV,25145.96717,24260.4722,26031.74593,2,AV,46465.23,6702.03,92123.94,2,AV,17389.89,8603.52,26086.47,2,AV,2637.9,0,18184.77,2,AV,3987.387101,3410.270966,4555.863225,2,AV,4192.08,282.51,9116.82
4/17/2017,2017,Apr,2016-2017,2,AV,1598.16,0,4146.48,2,AV,20400.98303,19602.18,21199.78605,2,AV,32373.6,0,82617.45,2,AV,14855.85,6320.76,23367.78,2,AV,2028.6,0,15507,2,AV,2856.313655,2378.836347,3327.11454,2,AV,3145.38,100.5,7640.34
4/18/2017,2017,Apr,2016-2017,2,AV,1383.39,0,3854.76,2,AV,19561.89555,18777.34301,20346.48367,2,AV,87597.9,49615.8,126458.28,2,AV,13803.69,5880.72,21714.96,2,AV,2807.64,0,18801.63,2,AV,5936.214203,5203.261934,6660.526459,2,AV,2627.88,18.06,6918.96
